,labels
154523,-1
102774,-1
177867,-1
23176,0
132354,0
54111,1
183845,-1
109957,-1
139080,1
79640,0
85971,0
90761,0
6034,-1
121343,1
24342,0
215986,-1
108213,1
125227,-1
665,1
66850,1
145407,0
190888,-1
118348,0
188911,-1
82619,1
16622,-1
205086,0
57271,-1
201747,1
17782,0
23638,-1
174140,-1
190264,-1
87977,-1
199188,-1
170628,1
107134,-1
212522,-1
164508,1
95762,0
140463,0
75879,-1
140658,-1
100314,0
214836,1
54114,-1
77722,-1
25141,0
48862,-1
50724,-1
218856,-1
37784,-1
80487,-1
27566,-1
92603,-1
70281,-1
100006,0
84873,1
166699,0
114428,-1
167137,0
179661,-1
156156,-1
131396,0
10562,1
166263,1
62412,-1
84376,0
215561,1
162660,-1
143378,1
112645,-1
190611,-1
46520,-1
131646,0
17502,0
124596,-1
185526,0
184279,-1
3702,0
23002,-1
39395,0
84593,-1
198014,-1
188573,-1
190309,0
134770,-1
40991,0
185411,0
12090,1
149039,1
158189,1
127035,0
95898,1
21562,1
51743,-1
94590,-1
40981,1
164037,-1
171422,-1
25783,-1
126471,-1
50280,-1
151490,0
117308,0
181729,1
138417,-1
47670,-1
25072,-1
109393,-1
12362,-1
62156,1
197022,0
165175,0
50761,-1
168275,-1
131359,-1
146609,0
5984,-1
188575,1
48191,-1
18011,-1
172956,0
135514,-1
105040,-1
169949,0
193784,-1
139826,1
68050,-1
107877,0
136582,0
88739,1
212904,1
51570,0
189128,-1
121552,-1
86546,0
171953,-1
80017,-1
148927,-1
26356,0
143493,-1
186821,-1
24777,-1
74172,-1
152303,1
176430,1
139464,-1
5086,-1
177811,1
184007,-1
87627,0
111204,1
452,-1
154505,1
58411,0
112737,-1
163990,-1
148835,-1
175312,-1
91684,-1
145491,-1
11834,-1
120230,0
151199,0
216418,1
7088,1
70969,1
145349,-1
42605,0
182744,1
203506,1
192965,1
122269,1
662,-1
192680,-1
207656,-1
218865,0
121402,0
38245,-1
69142,0
178585,-1
31981,-1
141108,1
198240,0
184946,0
148162,1
190281,1
13523,1
172163,-1
121524,-1
77923,1
147203,1
42119,-1
81957,0
89444,-1
203756,-1
69492,-1
218175,1
64207,-1
91895,0
88067,0
27515,-1
152928,0
90099,-1
131753,1
87186,-1
67503,0
32921,1
62226,0
15927,1
142468,-1
63366,-1
165370,-1
34297,-1
79668,-1
143299,-1
80311,-1
155657,-1
92432,1
111150,-1
215717,-1
31547,1
106693,-1
41977,0
122443,0
156154,-1
15572,0
85109,-1
135111,1
182628,0
189220,0
59108,0
162973,1
140247,1
126475,-1
30853,-1
13228,-1
182987,-1
46631,-1
149023,-1
212479,0
64635,-1
178229,-1
50251,1
153177,0
135354,-1
113740,-1
115089,0
30669,0
159552,-1
181256,-1
147876,0
192450,1
53113,0
204236,0
136835,1
71533,-1
181355,-1
145916,-1
19656,-1
151097,-1
92134,0
179102,1
80244,0
111197,1
112934,0
31241,-1
206901,-1
12622,-1
216121,0
131749,-1
57731,-1
96841,-1
173016,-1
109087,-1
194347,1
170966,1
215175,1
160767,1
17746,-1
108914,1
171548,-1
101576,1
69927,1
82187,-1
91617,0
42034,1
41535,1
82350,0
88571,-1
80930,1
168779,1
145859,1
117856,-1
167457,1
125599,-1
151739,1
1065,0
182229,0
41260,-1
191506,-1
59063,-1
50389,0
170864,0
2201,-1
89462,0
174604,1
104067,-1
129369,0
195355,1
137433,0
174190,0
1588,-1
207507,0
873,1
129629,-1
199990,-1
152222,-1
8850,-1
165890,0
202054,-1
133503,1
31762,1
54458,0
28210,-1
504,0
178029,1
131789,-1
205058,-1
67135,-1
66429,1
154482,-1
50766,1
78180,-1
5498,1
36073,1
71580,-1
189367,-1
96013,-1
205539,-1
175387,1
113171,1
219167,1
79871,-1
39626,1
44245,1
175111,1
217855,-1
190354,1
2053,0
172130,-1
20692,0
8926,-1
94064,-1
31014,0
175651,1
12804,-1
180309,-1
184394,-1
114107,-1
145520,-1
179224,0
9166,-1
78933,1
74902,-1
85706,-1
143429,-1
168192,1
174491,-1
76491,-1
100536,1
94552,1
155040,1
159991,-1
152013,1
10297,-1
202505,-1
111977,0
92382,-1
93544,1
83876,-1
13018,-1
92873,1
204511,-1
89160,-1
40034,-1
136324,-1
150938,0
121766,-1
114241,-1
109944,-1
204626,-1
84441,1
59428,-1
212711,-1
97990,-1
184414,0
203509,0
130131,-1
174129,0
14437,-1
145411,-1
141401,1
42841,0
196882,1
209857,-1
107336,-1
12255,0
29702,0
128891,0
170552,1
114095,-1
178863,-1
185415,1
175320,-1
91570,-1
212206,-1
211607,-1
118494,0
41114,-1
143203,1
109228,1
35761,1
159913,-1
131995,1
19490,-1
136370,-1
163444,-1
62874,1
216308,-1
8592,-1
205677,-1
9444,-1
205583,0
114554,-1
127895,-1
42300,-1
106903,-1
75206,-1
176528,-1
36938,-1
161706,1
110480,1
142555,-1
208131,0
9979,1
174795,1
82255,-1
127321,-1
39257,-1
199192,1
171238,0
207643,-1
99674,-1
81723,-1
56090,-1
115438,0
165849,1
28238,-1
14617,-1
207355,-1
156619,-1
150554,-1
31687,0
54591,0
127168,0
149507,-1
140311,1
35494,1
22577,1
173975,0
54609,-1
91165,1
132096,0
122653,1
20214,1
196961,-1
168033,-1
170093,-1
67446,1
153793,0
213535,1
1322,-1
64032,1
8967,-1
118770,1
80719,-1
89409,0
176102,0
70179,1
10393,1
165273,-1
20248,1
33210,0
32256,-1
1305,1
116155,-1
103515,1
31714,1
58515,1
55603,-1
184463,-1
217052,-1
178105,1
195839,-1
115023,-1
56876,1
50729,-1
134446,1
175337,-1
150272,-1
144011,1
193730,-1
38331,-1
123094,-1
135272,1
102000,-1
141676,-1
19237,1
188360,-1
143564,1
100762,-1
131249,1
112361,-1
193772,1
42016,1
4775,-1
189070,-1
194480,-1
168399,0
65917,-1
88175,-1
10835,0
123426,-1
215506,0
136713,0
206951,-1
175753,-1
191753,1
56213,0
148512,-1
91648,0
128147,0
60367,0
180816,-1
91981,-1
9751,-1
64250,1
185735,-1
141505,0
30349,-1
192439,1
11915,0
180820,1
182889,1
5653,-1
1571,0
137060,-1
75936,0
66251,1
104630,-1
62277,-1
69873,1
57235,-1
72325,1
196891,0
178479,-1
94065,1
76510,1
75698,1
118711,-1
134303,-1
135489,0
16764,0
141664,1
123366,-1
33411,-1
20677,1
108793,-1
41734,0
136423,1
123461,0
167068,0
117767,1
29748,-1
32856,1
209536,1
147023,-1
206713,0
90342,1
165312,-1
183710,-1
12634,-1
169450,-1
153751,1
29353,0
65437,-1
21684,-1
148944,-1
141654,0
133469,0
40119,-1
27187,-1
186531,0
87003,1
134231,1
77883,-1
170911,1
208009,1
183976,-1
177407,-1
130932,0
192612,-1
138521,-1
204514,-1
114516,1
214473,0
33788,-1
62131,0
71608,-1
104300,0
124222,-1
30155,0
94567,1
154545,1
156011,0
124894,0
104998,-1
181040,-1
127825,0
15620,1
22458,0
187847,-1
28426,1
52596,-1
90669,1
115255,-1
176601,-1
51983,-1
212956,1
73988,0
152521,-1
76748,-1
153503,1
69439,-1
118436,-1
182203,-1
108219,-1
198216,-1
72228,0
4681,1
95606,1
139153,-1
188985,0
11827,-1
42107,-1
20194,0
101770,-1
109638,1
56835,-1
20409,0
177425,1
117563,1
54988,1
33678,1
57025,1
133559,-1
150361,1
203694,-1
82020,0
160905,1
58867,-1
114924,-1
42418,-1
195317,1
69046,-1
86493,-1
83539,-1
173624,1
10445,1
153166,1
68501,-1
160130,-1
73166,1
44029,-1
24751,1
18915,1
35807,0
31496,1
184364,0
38177,0
78514,-1
29508,-1
100583,-1
11535,0
160334,1
165157,-1
112797,-1
87491,0
64393,0
66524,0
110928,-1
147472,-1
140996,-1
195607,-1
54743,-1
187543,-1
154527,-1
17095,1
7673,0
67550,-1
147495,-1
145478,-1
123039,-1
23517,0
12399,1
2799,-1
23821,-1
216736,-1
192538,0
8759,1
112887,1
157240,-1
64392,1
21923,0
16522,0
169341,1
101515,-1
181586,-1
9617,1
116557,1
71511,-1
185201,-1
12440,-1
214768,-1
186920,1
218943,1
8414,-1
215430,-1
130599,0
127459,-1
6755,1
102597,-1
31418,-1
152626,1
68478,-1
152657,-1
37111,0
159193,-1
83603,1
82261,0
20859,0
83073,-1
59005,-1
136871,0
4149,-1
147212,0
26759,0
116442,-1
88161,0
95321,1
75373,1
189394,-1
5959,1
126132,-1
118896,1
165645,1
84451,-1
166899,1
83561,-1
101435,-1
181964,0
66549,-1
83921,-1
149413,-1
125295,1
158472,0
99001,0
42962,0
20725,-1
109500,-1
150247,-1
198337,0
193656,1
1276,-1
141860,1
207225,-1
163330,-1
53921,1
133840,0
127913,-1
93824,-1
57901,-1
27270,1
158528,-1
85857,0
10395,-1
24749,1
195903,-1
72770,0
152043,-1
80016,1
25911,-1
160607,1
140194,1
215395,-1
136706,1
128402,1
211391,0
10195,1
212209,-1
71065,-1
7727,0
24873,-1
23844,-1
56810,-1
88822,-1
193368,1
56169,-1
34662,-1
209541,0
188639,-1
85013,1
46354,-1
14207,1
166097,0
65118,1
14899,1
195530,0
62574,0
189184,0
52160,1
81368,-1
36162,0
205710,0
136838,-1
98179,-1
136259,0
101539,-1
38720,-1
110242,-1
193081,-1
197323,0
36120,-1
32433,1
75414,-1
148365,0
169038,1
169388,0
17367,1
129071,-1
25564,0
91243,0
58789,0
163287,1
8283,0
70613,-1
102575,1
109372,-1
120854,-1
174208,-1
74524,0
107917,1
176594,0
82684,0
156048,1
209225,-1
120228,-1
131885,-1
75594,-1
49808,0
115726,-1
74521,-1
104023,0
213438,0
29391,-1
2373,-1
57222,0
36847,-1
8680,-1
200633,1
110386,1
90307,-1
56905,0
216712,0
83143,-1
42764,-1
163651,-1
194704,1
180428,0
128841,0
91299,-1
213149,0
89392,-1
133352,1
64971,-1
149242,-1
8737,-1
88360,-1
61756,1
95242,-1
109026,-1
16846,-1
11529,-1
173225,-1
151427,1
39014,1
66736,-1
188790,-1
163637,1
155309,0
91144,1
94424,-1
68036,-1
137371,1
209866,0
122321,1
22735,-1
77379,0
181920,-1
64825,-1
33229,-1
142249,1
176478,-1
134820,0
60900,0
202881,1
122615,-1
131738,-1
138596,1
7517,-1
162126,-1
141193,-1
103225,0
153328,0
50673,0
127003,0
32761,0
156046,-1
102664,-1
48911,1
197087,0
168074,0
89317,0
21537,1
41549,-1
58440,-1
155101,-1
79254,-1
79268,1
193126,1
135672,1
204991,0
176918,-1
163784,1
32114,0
2032,0
92912,-1
37337,-1
148686,-1
144047,-1
151568,1
182361,1
129021,-1
97466,0
214166,0
55377,-1
81642,0
76871,-1
106622,1
38264,0
179345,-1
187977,1
36220,-1
184871,1
34660,0
158740,0
22035,1
79962,-1
177765,0
66657,0
145270,-1
167368,-1
75155,-1
112800,-1
158068,-1
206973,1
172299,-1
117001,-1
188586,-1
161948,-1
160751,-1
92105,-1
57127,1
8629,-1
179927,1
92155,1
80784,0
76164,1
92366,0
175279,-1
127535,-1
149101,-1
120224,-1
195033,0
54990,1
13784,-1
17002,1
100893,1
126067,1
25623,1
148433,-1
166836,1
159576,0
66702,1
61495,1
123369,-1
76570,-1
60549,0
188560,1
80025,1
44581,-1
135096,0
41899,1
105868,-1
216314,0
184893,1
40253,1
98899,1
182322,-1
26918,0
92558,0
52626,-1
6334,1
184046,0
36239,-1
87343,1
35759,-1
2432,-1
32956,-1
91863,-1
25377,0
168621,-1
217489,-1
183823,0
200483,-1
200000,-1
71105,-1
46867,-1
138610,-1
142254,1
36846,-1
54099,0
134305,-1
217037,-1
102899,-1
175718,0
42817,-1
182824,-1
134261,1
8574,-1
208115,-1
144058,-1
189269,-1
202491,0
13723,1
143879,-1
148488,-1
211254,0
3923,-1
212809,1
15433,-1
181822,1
91373,-1
181977,-1
131746,1
68524,1
12868,-1
57046,-1
23371,-1
201203,1
46488,-1
132553,0
121398,-1
93732,0
211488,-1
122003,-1
92744,-1
63787,-1
156343,-1
187165,-1
171373,-1
57448,-1
60257,-1
166670,0
91706,1
98019,-1
157027,-1
9287,0
176047,-1
138631,-1
151610,-1
104159,-1
140278,1
48969,1
47533,1
158979,0
26709,-1
109278,0
146116,1
213497,-1
138035,0
89466,0
208128,1
76892,0
198509,0
156788,0
198711,0
114951,-1
14805,-1
142272,-1
78821,-1
203596,1
97861,-1
159339,0
191693,1
130072,1
117356,1
148222,-1
110824,0
48184,0
149650,-1
102246,0
147797,-1
168211,-1
103799,-1
196819,1
48267,-1
47619,-1
186639,-1
82335,1
203064,-1
15204,0
18266,1
150877,-1
165094,0
106619,-1
140580,-1
15536,-1
4731,-1
157606,-1
110447,-1
53298,1
190756,1
90488,0
67064,1
150746,1
212553,0
145025,0
5264,-1
63365,-1
59811,1
109361,-1
205164,0
149008,0
184131,1
138913,0
190712,-1
21974,1
1349,0
919,1
98672,-1
194040,-1
97773,0
163183,0
39962,1
208702,-1
208020,1
125411,-1
181395,0
142973,-1
150687,0
113986,-1
205562,1
143049,-1
27793,0
164285,-1
152025,0
181564,1
141343,0
111574,-1
1001,-1
63354,-1
157728,-1
140595,1
141389,-1
12915,1
156413,0
74393,-1
195763,-1
125963,-1
159994,1
173011,-1
101283,-1
63189,-1
207061,0
22118,-1
143351,0
81091,0
86541,-1
68558,1
198316,0
29750,1
23977,1
153425,-1
180033,1
109892,-1
83930,0
210891,-1
94907,1
149827,-1
25900,1
162268,0
168579,-1
218704,0
30987,0
48470,0
67736,0
144911,-1
55067,0
135778,-1
154548,0
195800,0
26359,1
143146,-1
218176,-1
712,-1
26701,-1
121149,1
188503,-1
71857,-1
67286,1
48066,1
118939,1
128030,-1
73465,1
131545,-1
148540,1
134811,1
190146,0
135173,-1
198778,0
105307,-1
28020,1
167804,-1
98638,0
169726,0
47074,1
128002,0
11059,1
209913,0
105746,-1
17901,-1
214299,0
171712,-1
178393,-1
41781,0
9057,0
152596,-1
117707,-1
198650,0
196030,-1
153901,1
79058,0
210462,0
216832,1
188775,-1
21916,1
201237,-1
57783,-1
215289,0
112471,0
160317,1
69207,0
198396,1
203330,-1
169133,-1
16325,0
26371,-1
191197,-1
181029,1
165598,-1
177483,-1
62949,0
49347,0
187728,0
199663,-1
162280,1
123470,0
209414,-1
200400,-1
72362,1
84368,-1
46810,-1
32610,1
141738,-1
10546,-1
116159,1
116295,-1
107037,1
71716,0
212666,-1
26075,0
83833,-1
167724,-1
46111,-1
91446,1
119377,-1
203411,0
118707,-1
23444,0
156626,-1
217736,-1
104921,1
176807,-1
188990,-1
39439,1
192967,1
146992,-1
176437,0
86236,-1
133455,0
63435,0
191182,-1
147565,-1
143707,-1
145061,0
108908,0
209738,-1
142237,-1
13293,-1
37952,1
124070,-1
39341,-1
118980,0
140966,-1
49062,-1
201823,-1
154078,0
47932,0
139979,0
181485,-1
98597,-1
204627,-1
159158,1
14475,-1
55174,-1
89247,-1
65325,1
155872,-1
43850,-1
102533,-1
86580,-1
104772,0
2186,-1
62549,-1
103625,-1
126177,-1
162420,1
188763,-1
138185,-1
27093,-1
278,1
179413,-1
156746,0
188558,-1
68007,0
142102,-1
39567,1
114961,1
59972,0
86647,-1
108650,-1
180210,0
16514,-1
79467,0
53661,0
93083,-1
34847,-1
204636,1
172873,-1
178286,1
86632,-1
8085,-1
118293,-1
116725,1
50703,-1
151082,-1
130415,1
40824,0
101557,0
53122,-1
128638,0
74416,0
188897,-1
161485,-1
10348,1
173607,0
133381,0
211512,-1
177714,-1
128485,0
69775,-1
144452,-1
8995,0
140992,0
48474,0
145228,-1
27348,0
133538,1
161223,0
138530,-1
210431,0
44106,0
89872,-1
63002,0
146436,1
28466,-1
116973,0
93655,0
118895,-1
122773,-1
139186,1
214007,0
209012,-1
134286,1
111066,1
152108,1
180401,1
91737,-1
11737,1
205596,0
190523,-1
143897,-1
179759,-1
186200,-1
168572,1
4265,-1
200171,-1
174713,1
169046,-1
22761,-1
169382,-1
181864,-1
163094,-1
106168,0
59930,1
172227,-1
216496,1
106812,-1
108432,1
179089,0
207962,0
130264,0
45464,0
83267,0
149889,0
39167,-1
175559,-1
90984,0
192063,1
29754,-1
207429,1
50845,0
206161,1
151797,1
151536,-1
187999,0
110404,0
201092,-1
75587,1
137299,1
183937,0
50880,-1
12257,0
183923,-1
35340,1
51261,0
91108,1
106169,-1
96427,-1
40212,-1
215341,0
60882,1
42584,-1
196061,-1
125633,1
52922,1
90726,-1
6636,-1
34896,1
149437,0
69206,-1
55117,-1
175702,-1
93289,1
101312,0
35405,0
159791,1
192001,0
136184,0
165794,1
147827,0
157296,1
120757,0
120269,-1
18072,0
82560,0
171409,-1
92218,-1
30187,0
178324,-1
84722,-1
190037,-1
168440,1
135446,1
95088,1
45382,1
80663,-1
153657,-1
135890,-1
189165,1
189874,-1
35984,0
29458,1
197411,-1
161931,-1
140279,-1
109986,-1
27498,1
98544,-1
138662,-1
197611,-1
113497,-1
187617,1
139142,-1
206495,-1
111222,1
44707,0
181784,1
112052,-1
175266,1
27087,-1
42141,-1
87289,1
62407,-1
169936,-1
79350,-1
195399,1
116861,-1
170228,-1
138475,-1
55289,-1
47538,-1
141603,0
80661,1
144038,0
184458,-1
183927,0
97290,1
148972,0
55157,-1
122541,1
82257,0
7715,0
162060,1
84707,0
28126,0
65490,1
56760,1
187742,-1
17149,1
49741,0
105546,-1
208126,-1
59311,-1
216891,-1
167117,0
46118,-1
102378,0
57827,-1
187175,-1
180165,-1
195330,-1
14771,-1
17768,1
131229,-1
117709,0
126002,0
72753,1
4145,1
117818,0
19952,1
144017,0
37494,-1
62315,-1
31939,0
57665,-1
122837,0
97176,0
158206,0
201599,0
208614,1
105624,-1
148646,-1
187236,1
117251,1
28168,-1
95747,1
118766,0
147886,-1
199407,-1
200970,-1
146153,-1
109424,1
31621,0
177206,-1
19258,-1
82851,1
177751,0
24498,1
44916,-1
176748,-1
132527,-1
144132,1
88014,-1
127379,1
48272,1
183078,1
3897,-1
63819,0
193980,-1
131854,-1
108,-1
32248,0
117337,1
180577,-1
52511,0
76562,-1
133151,0
10600,1
162801,1
142558,-1
59210,0
179749,1
34284,-1
177215,-1
175920,0
94127,-1
137516,1
200723,0
167159,-1
160678,-1
115949,0
15647,1
32498,0
177647,-1
147403,-1
61612,-1
212239,0
191209,-1
118836,0
198302,-1
182290,-1
95546,1
77273,1
74905,0
144668,-1
138119,-1
99097,1
184457,0
122876,-1
23350,0
49163,-1
210292,1
84704,1
126403,0
130887,-1
46592,0
11449,1
190159,-1
60451,1
149940,1
187942,-1
74151,1
159199,0
146103,0
52724,-1
134949,-1
178182,1
201529,-1
20876,1
30948,-1
166558,-1
18396,-1
88593,1
112842,-1
18173,1
89035,1
209983,-1
167298,-1
194993,-1
165986,-1
101414,-1
128907,1
32529,-1
62069,0
9935,0
130889,-1
106484,0
190919,-1
101385,1
58891,0
22318,-1
7547,-1
121452,-1
905,-1
4492,0
31036,-1
105168,-1
167653,1
86876,0
175689,0
212626,0
43587,-1
1840,-1
203946,1
196490,-1
35830,-1
133891,0
132426,1
31384,1
162453,1
211673,-1
192002,0
69822,1
114259,-1
148728,1
160351,-1
193037,0
35747,-1
119617,0
38166,0
192072,0
218564,-1
157569,-1
113938,1
143446,-1
15445,1
56766,0
113654,-1
155853,-1
105978,1
129929,0
105253,0
132719,0
199071,1
26473,1
191715,-1
134197,-1
118432,-1
129830,-1
147946,-1
93971,-1
93844,1
16373,0
166396,0
173207,-1
158875,-1
151431,0
170075,-1
24165,-1
38169,1
186540,0
49395,-1
100222,0
82252,-1
48778,0
56506,-1
8244,1
95498,-1
84456,-1
25485,1
62258,1
55656,-1
128315,-1
131422,1
78791,0
161916,1
200415,-1
96252,-1
144672,0
128380,-1
103405,-1
173018,-1
162596,0
101553,-1
62133,0
151394,0
122254,-1
47032,1
95452,0
99682,0
212505,-1
77626,-1
165507,0
217807,-1
115246,-1
198093,-1
53398,-1
2835,-1
118084,1
116637,-1
174534,-1
42802,0
92628,0
118890,0
78942,-1
209703,1
107093,-1
106194,-1
87982,0
28631,-1
46187,-1
29990,1
71993,0
38505,-1
163734,-1
180439,0
29515,-1
147526,0
164764,-1
155090,0
57627,0
136853,-1
161277,-1
68175,-1
79550,1
101885,0
205146,-1
29364,-1
191973,0
17181,0
28864,-1
127349,-1
155271,1
145113,-1
168032,-1
142837,1
210010,-1
185235,-1
179327,0
50924,1
129515,0
212191,-1
91974,1
2315,1
95828,1
5329,0
143281,-1
54378,-1
24153,0
64163,-1
201336,1
102097,0
75913,-1
172997,-1
114134,0
97144,-1
78079,-1
149214,-1
30566,0
85866,1
169066,-1
45349,-1
117579,1
152387,1
75830,-1
114411,-1
85809,-1
85963,1
50361,1
219210,-1
212485,-1
30318,0
34488,-1
75580,-1
64798,0
94746,-1
112351,1
31676,0
138754,1
11080,0
145226,0
36944,0
6231,-1
42560,-1
62091,0
94125,-1
36058,1
78665,-1
127653,-1
202631,-1
70051,0
206867,-1
32507,-1
184164,1
108922,0
202265,-1
29699,1
143305,0
55596,-1
211710,-1
86841,-1
99127,-1
203285,-1
50835,-1
120189,-1
75163,0
154891,-1
134552,0
55246,-1
14953,-1
207783,-1
69065,1
67748,1
126953,-1
97376,1
57118,0
153733,1
152017,0
115745,-1
191493,-1
144494,1
9334,-1
200599,1
181898,-1
160305,-1
98640,1
201057,-1
27658,-1
193188,0
132924,0
150782,1
79672,1
108071,-1
92809,-1
79359,-1
94836,-1
184509,-1
13922,-1
48016,0
100825,-1
93946,-1
132372,1
50348,0
30902,0
195666,-1
215142,1
148008,1
204985,-1
14934,1
111438,-1
17611,1
90564,-1
149566,-1
79012,-1
19240,-1
91352,1
57166,1
103942,-1
115915,0
55396,1
141660,1
6318,1
19141,0
65394,-1
201539,0
202939,-1
19574,0
53713,-1
56587,1
28076,-1
167455,1
9367,-1
90605,-1
160440,-1
192675,0
49758,-1
147843,1
4177,-1
173246,-1
120302,0
120141,1
124649,1
46420,-1
40051,0
101461,1
162899,-1
161910,-1
90024,0
37514,-1
5113,0
93508,1
138614,-1
155963,-1
181165,-1
122310,-1
47513,-1
181200,-1
75896,-1
120564,1
28034,-1
130378,-1
170545,-1
139904,-1
200905,-1
149658,1
5581,-1
74145,0
26435,1
63938,-1
31115,-1
120002,1
101045,0
159939,-1
45962,-1
140486,-1
94061,1
53773,-1
46143,-1
178707,0
35703,1
186661,0
74887,-1
21765,0
163769,-1
36630,-1
187129,-1
208887,-1
101713,-1
151700,1
85976,-1
64865,-1
196136,1
103935,-1
144111,-1
12994,0
153971,0
60471,1
36925,1
128525,-1
138198,1
54813,0
184684,-1
181915,0
212173,0
106381,-1
89894,-1
10984,1
175711,0
199985,0
46245,-1
177417,-1
146117,-1
88337,1
107419,1
120368,-1
145905,-1
165609,1
175282,-1
47944,-1
79153,0
197432,0
117445,-1
185233,0
124931,-1
181537,1
120607,-1
15743,0
8945,-1
188184,1
161380,-1
43551,-1
201284,-1
160695,-1
71557,1
142830,1
168198,-1
151579,-1
87707,-1
140011,-1
32962,0
217416,1
26946,-1
140708,-1
96786,0
79592,0
171794,-1
66416,-1
23315,0
44468,0
104956,-1
22754,-1
92815,-1
76235,1
163538,-1
48218,-1
142036,-1
201029,-1
68569,0
176210,-1
28404,-1
172910,-1
100337,1
203849,-1
110395,-1
218384,1
87084,0
92977,1
30699,1
22217,-1
204516,-1
153238,-1
192649,1
150502,-1
139732,0
198092,1
14905,-1
178510,0
140375,-1
47040,-1
20924,0
47656,-1
190136,-1
218132,0
22638,0
10550,-1
193633,0
116674,-1
82743,-1
94830,0
123798,1
144803,-1
128935,-1
147704,-1
7226,0
181438,0
89167,0
105240,1
741,0
34805,0
118830,-1
86337,0
81751,-1
191590,1
116462,0
177421,-1
184711,1
132246,-1
22680,-1
48550,-1
544,0
187624,0
161642,-1
146838,1
80259,-1
115750,-1
55184,-1
178279,-1
185661,-1
50681,-1
92293,1
27088,0
168453,0
87661,0
204644,-1
124320,-1
56668,-1
86725,1
124179,-1
209642,1
178499,-1
93026,-1
21953,0
97641,1
193571,1
186291,0
173483,-1
42731,-1
204225,-1
216447,-1
16882,1
54416,-1
8703,-1
104362,-1
45576,-1
68171,1
179303,0
97351,1
159145,-1
84522,-1
51878,-1
120054,-1
179459,-1
95591,-1
98221,1
64316,0
70517,0
34729,1
50899,0
157410,0
135042,-1
151930,-1
49098,1
215833,1
27971,0
41710,-1
125671,1
105404,1
26735,1
190319,0
155164,0
130210,-1
68566,-1
65608,-1
189953,-1
195321,0
211193,1
63333,1
65054,0
64733,1
44256,-1
195979,-1
8241,-1
181217,0
143874,-1
113075,-1
123568,0
216332,1
142130,-1
120616,-1
119962,-1
164574,0
11284,-1
152089,1
204401,-1
81300,0
28978,1
29970,-1
72651,-1
31042,-1
216015,0
34473,-1
25932,-1
157821,1
166408,-1
168717,0
96513,-1
15844,1
78826,-1
23690,-1
107635,-1
70060,-1
44680,-1
185877,0
157585,-1
123512,-1
106625,1
72960,-1
94115,-1
204609,0
15349,-1
29371,1
111697,1
56658,0
76430,0
33220,-1
172876,-1
66885,1
71284,-1
174538,1
13315,0
84947,-1
8435,1
28653,-1
89731,-1
52792,-1
184787,1
115319,-1
7756,0
2091,1
82241,-1
17643,-1
19458,1
124105,1
33289,1
104108,-1
172325,0
47399,-1
36178,1
128400,0
62298,1
169869,-1
172536,-1
109866,-1
141771,1
214899,1
92092,-1
62103,-1
5575,-1
89783,-1
127706,1
149219,-1
117680,1
8205,0
26704,1
150213,1
71000,-1
164390,0
23543,1
153473,-1
197747,1
31096,0
56910,0
139109,0
69913,-1
49964,-1
106189,1
210138,0
148308,-1
146862,-1
199458,0
106008,1
180049,-1
200114,-1
34433,0
179486,1
1960,0
34036,0
89176,0
108488,-1
205537,-1
154502,1
11461,1
156691,0
82412,0
37524,0
106899,-1
141667,1
173618,-1
146386,1
79154,-1
107374,0
134452,0
91947,0
136048,-1
187429,-1
133597,-1
21664,0
212918,-1
172569,1
1873,-1
140472,0
59373,0
88708,1
52272,0
216798,0
65799,0
52964,-1
33442,0
73148,-1
108152,-1
210704,-1
112624,-1
31887,-1
64049,0
44633,-1
4446,0
52701,1
194526,-1
23861,-1
81967,-1
189939,-1
22771,1
157565,-1
17145,1
193820,-1
205661,-1
167183,0
39960,1
208730,-1
147060,0
132164,-1
188205,-1
55539,0
150174,-1
66244,0
163861,0
35649,-1
142612,-1
143508,-1
111087,1
71551,1
110473,0
177631,-1
116419,0
19128,1
185063,0
178593,0
34200,0
124935,-1
104118,-1
60008,0
171782,-1
191254,1
197201,-1
110444,0
129402,0
191258,1
37237,-1
117736,0
187360,-1
68364,-1
143841,1
80191,-1
29775,0
165231,0
74809,-1
63003,0
92,-1
174205,-1
163752,-1
137946,1
199493,0
91809,-1
129227,-1
125511,-1
175692,-1
172306,-1
57269,1
